R1,init,t3,t2,weekly,gaussian,t1,t4,t5,t6,R2,R3,smooth,delay_opt,timevar_est,timevar_sim,fixed,misdelay,filename,estimationDir,simulationDir,infection_file,re_file,infection_exists,re_exists,infection_size,re_size,ReRMSE,RelError,RootDiff,EmpCoverage,CIWidth,OneTrans,DTWdist,frac_normal,overall_normal,slopeError,maxInc,t3diff
3.5,100,21,20,1,0.1,0,31,51,71,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,263756,954997,0.37021400196082255,-0.03472198115026428,2,0.06666666666666667,0.0743580234633166,0.9482758620689655,0.11857722170284288,0.9333333333333333,FALSE,0.910010137829522,8622,1
2.5,1000,21,20,1,0.1,0,31,51,71,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_2.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_2.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_2.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,268466,972872,0.2875136555382433,-0.04163798324120101,2,0.16393442622950818,0.05418169779264237,0.9491525423728814,0.09690257856460345,0.7377049180327869,FALSE,0.9079790758119303,14629,1
3,1000,21,20,1,0.1,0,31,51,71,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,268107,972810,0.3429246570687608,-0.055392343986401804,2,0.09836065573770492,0.034864400188955535,0.9344262295081968,0.1164997768357658,0.9016393442622951,FALSE,0.9092405257724026,37766,1
3.5,1000,21,20,1,0.1,0,31,51,71,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,270280,981640,0.3181941233194294,-0.04611089107093062,3,0.14516129032258066,0.02456138044262013,0.95,0.0998373128756206,0.3064516129032258,FALSE,0.8946516601905408,86411,1
2.5,10,26,20,1,0.1,0,36,56,76,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_2.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_2.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_2.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,278042,983620,0.21579066161377508,-0.022472091028133905,1,0.6984126984126984,0.4632949425831353,1,0.039736566958540574,0.9193548387096774,FALSE,0.673717726341736,172,6
3,10,26,20,1,0.1,0,36,56,76,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,276838,994483,0.22367105682350147,-0.01855406387178839,2,0.5714285714285714,0.2634686307353169,0.9811320754716981,0.04016182351789279,0.873015873015873,FALSE,0.640967574107134,525,6
3.5,10,26,20,1,0.1,0,36,56,76,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,277611,986763,0.2780470093826543,-0.0173980253331821,2,0.42857142857142855,0.17395480773676852,0.9473684210526315,0.051833999930180764,0.6984126984126984,FALSE,0.6793591910384306,1320,6
2.5,100,26,20,1,0.1,0,36,56,76,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_2.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_2.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_2.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,287293,1050958,0.22124837836568587,-0.03154653844989716,1,0.3939393939393939,0.14498271380001887,1,0.054047302301818305,0.6060606060606061,FALSE,0.6787421240715151,1754,6
3,100,26,20,1,0.1,0,36,56,76,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,286128,1048154,0.22654369873364827,-0.026273802206667626,2,0.3484848484848485,0.08716533852600317,0.953125,0.052165983195824876,0.5,FALSE,0.6452237516723522,5122,6
3.5,100,26,20,1,0.1,0,36,56,76,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,285851,1044553,0.2647024597802475,-0.0168229694526721,2,0.10606060606060606,0.053827024141533675,0.9375,0.061861218478107216,0.3333333333333333,FALSE,0.6582680051338554,13161,6
2.5,1000,26,20,1,0.1,0,36,56,76,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_2.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_2.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_2.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,287907,1052550,0.19920468023096907,-0.019070383340530593,1,0.045454545454545456,0.046487393544505595,0.984375,0.05103321176460069,0.9696969696969697,FALSE,0.6481003342562236,17653,6
3,1000,26,20,1,0.1,0,36,56,76,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,283398,1036509,0.2329341741309519,-0.022390040867869727,2,0.07692307692307693,0.028439959961585215,0.9375,0.04748244058503375,0.8615384615384616,FALSE,0.666701765417034,51209,6
3.5,1000,26,20,1,0.1,0,36,56,76,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,290120,1061992,0.25609083828241014,-0.011221648682379095,2,0.08955223880597014,0.018043050309071385,0.9696969696969697,0.05132339645972472,0.8507462686567164,FALSE,0.6677973601904583,131900,6
2.5,10,31,20,1,0.1,0,41,61,81,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_2.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_2.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_2.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,295036,1054768,0.1560125506814227,-0.01620241870346753,1,0.7014925373134329,0.38244540919878145,1,0.03478052798862241,0.9848484848484849,FALSE,0.4558051358798811,255,11
3,10,31,20,1,0.1,0,41,61,81,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,295298,1070100,0.17948503513073022,-0.004125625490767174,1,0.45588235294117646,0.2059322947377859,1,0.02913431033064898,0.8235294117647058,FALSE,0.47001408626856667,907,11
3.5,10,31,20,1,0.1,0,41,61,81,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,293429,1063421,0.1979765028285656,-0.0092403551319862,2,0.31343283582089554,0.12285360807608825,0.9682539682539683,0.04144697304268123,0.7910447761194029,FALSE,0.422513451701416,2586,11
2.5,100,31,20,1,0.1,0,41,61,81,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_2.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_2.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_2.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,303330,1115928,0.1558655368113962,-0.014227050826551199,2,0.35714285714285715,0.12167462009801222,0.9846153846153847,0.03567102951306869,0.9714285714285714,FALSE,0.44380671642150316,2608,11
3,100,31,20,1,0.1,0,41,61,81,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,306731,1131746,0.1630608806838133,-0.01428772496577453,1,0.3380281690140845,0.06692354906382758,0.9714285714285714,0.04104959340304374,0.9154929577464789,FALSE,0.4221434765920143,8838,11
3.5,100,31,20,1,0.1,0,41,61,81,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,306770,1130723,0.16961801958040382,-0.00425429558838555,1,0.22535211267605634,0.03946035133109649,0.9714285714285714,0.03828693229890306,1,FALSE,0.38731217001467566,25774,11
2.5,1000,31,20,1,0.1,0,41,61,81,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_2.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_2.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_2.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,306918,1132009,0.16592323511273244,-0.021356807625324863,1,0.04225352112676056,0.038121222805316934,0.9420289855072463,0.04703230381869353,0.9014084507042254,FALSE,0.4468189958821072,26257,11
3,1000,31,20,1,0.1,0,41,61,81,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,306833,1132107,0.16644253309105286,-0.013421685705739931,1,0.09859154929577464,0.02173939310011741,0.971830985915493,0.038123369578098816,1,FALSE,0.427977027949767,88363,11
3.5,1000,31,20,1,0.1,0,41,61,81,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,307112,1131660,0.17446818062415723,-0.0018309832640983,2,0.09859154929577464,0.01277736200765811,0.9859154929577465,0.04056430178351015,0.8873239436619719,FALSE,0.41724449510675943,258317,11
2.5,10,36,20,1,0.1,0,46,66,86,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_2.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_2.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_2.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,316817,1134992,0.15606374274914653,-0.015525418477457411,1,0.6712328767123288,0.300190402145317,1,0.035999780590087266,0.9027777777777778,FALSE,0.3891995579805709,392,16
3,10,36,20,1,0.1,0,46,66,86,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_3_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_3_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,314384,1145073,0.1363765769456559,-6.806567466856996e-4,1,0.375,0.15524565784514155,0.9701492537313433,0.02749382946918634,0.8888888888888888,FALSE,0.3239950335971846,1601,16
3.5,10,36,20,1,0.1,0,46,66,86,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_3.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_3.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3.5_init_10_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,308689,1133275,0.13730414713839206,0.01130019203640516,0,0.3194444444444444,0.08736702983976313,1,0.032166442900082255,1,FALSE,0.27935437795819135,5222,16
2.5,100,36,20,1,0.1,0,46,66,86,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_2.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_2.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_2.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,324293,1203748,0.12922447505010384,-0.01195941446955263,1,0.27631578947368424,0.10032040910652545,0.9726027397260274,0.03341323161362618,0.9473684210526315,FALSE,0.3358779795603277,4001,16
3,100,36,20,1,0.1,0,46,66,86,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_3_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_3_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,326331,1209533,0.1265002564187123,-0.0010009046130219329,1,0.23684210526315788,0.051274365369115504,0.9459459459459459,0.026551287210794704,0.9868421052631579,FALSE,0.32929275189776386,15608,16
3.5,100,36,20,1,0.1,0,46,66,86,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_3.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_3.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3.5_init_100_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,324339,1205377,0.14971540909357048,0.0052119307566398905,0,0.13157894736842105,0.028189213338124353,0.96,0.03963116754214157,0.9605263157894737,FALSE,0.30543241409229877,52050,16
2.5,1000,36,20,1,0.1,0,46,66,86,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_2.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_2.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_2.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,326104,1212246,0.11845472998516746,-0.012610481459255736,1,0.17105263157894737,0.0325352032324584,0.9864864864864865,0.027697439058602422,1,FALSE,0.24239847625640848,40270,16
3,1000,36,20,1,0.1,0,46,66,86,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_3_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_3_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,326823,1211779,0.11856638906270184,0.001715255655747702,1,0.06578947368421052,0.016448711002771177,0.9736842105263158,0.03320098188725881,0.9736842105263158,FALSE,0.23549651913924716,156050,16
3.5,1000,36,20,1,0.1,0,46,66,86,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_3.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_3.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3.5_init_1000_week_1_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,326080,1211572,0.14524312736200015,-9.77121465980866e-4,1,0.039473684210526314,0.009075236507853357,0.9866666666666667,0.038721203271482985,0.9868421052631579,FALSE,0.29858488334026073,521647,16
2.5,10,21,20,0.25,0.2,0,31,51,71,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_2.5_init_10_week_0.25_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_2.5_init_10_week_0.25_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_2.5_init_10_week_0.25_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,254331,895867,0.3107960363806841,-0.03966232848847069,3,0.6491228070175439,0.5186543269752937,1,0.11107235982686678,1,FALSE,0.9190392601331567,142,1
